90.00000000000001,86.5675880743741
90.00000000000001,86.17449442807508
90.00000000000001,85.73169681733776
91.00000000000001,85.24750528411795
92.0,92.52815665089149
92.0,92.44363545638032
92.0,92.42388323875052
92.0,92.26076562729958
92.0,92.10798944158498
92.0,91.97059523590468
92.0,91.91107828003202
92.0,91.55889009736934
92.0,91.24386153134537
92.0,90.91188116363821
92.0,90.46374687325968
92.0,89.91191492395252
92.0,89.37173953532697
92.0,88.78908691212888
92.0,88.28159082647144
91.00000000000001,88.29061594484902
91.00000000000001,88.19187116098087
91.00000000000001,87.93452923666118
92.0,87.62514986825161
92.0,87.29729081546682
92.0,86.94242539619235
91.00000000000001,86.55156851973922
90.00000000000001,86.1362415171696
90.00000000000001,85.6607819945797
90.00000000000001,92.17333794927478
88.0,92.43984105870513
88.0,92.54485340633715
89.0,92.43032518096406
89.0,92.32737147561257
90.00000000000001,92.30856241097243
90.00000000000001,91.90075098382582
88.0,91.73203903929874
91.00000000000001,91.52952675912711
91.00000000000001,91.18178521831143
92.0,90.64465219276198
92.0,90.10676846184292
92.0,89.57408272989188
91.00000000000001,88.98367201391588
89.0,88.53565410803277
89.0,88.29152121120003
90.00000000000001,87.98076776926266
90.00000000000001,87.9423876943801
91.00000000000001,87.7482633299475
91.00000000000001,87.46920362626561
92.0,87.11077801820569
92.0,86.55451110953734
93.0,86.03535143975337
93.0,85.5423412258686
93.0,90.72550330669189
93.0,90.89887577852966
93.0,91.18781596865036
93.0,91.39877825014729
93.0,91.53886478357572
93.0,91.36270883980056
94.0,91.14593496696715
94.0,90.98066229665622
94.0,90.78782190094907
94.0,90.4962085554849
94.0,90.03853702759064
94.0,89.65752299881562
94.0,89.50410078213069
94.0,89.19614304506868
94.0,88.81760880098416
94.0,88.57568340086907
94.0,88.3843100204042
94.0,88.16771880469067
94.0,87.97296446609587
94.0,87.68351813348048
94.0,87.25933496972665
94.0,86.83850138963034
94.0,86.36460046755485
94.0,85.8301216776542
94.0,90.7828439638393
94.0,90.80337836283258
94.0,90.94486288369013
94.0,90.82432348101052
94.0,91.03198461826217
94.0,90.9006237715133
94.0,90.7280445051569
95.0,90.70280374618109
94.0,90.64166325876077
94.0,90.30059609943422
94.0,89.77648377926876
94.0,88.97322304161322
90.00000000000001,88.43056535559086
87.0,88.16319686993339
85.0,87.97782066771309
84.0,87.60663955661478
85.0,87.55965226528562
86.00000000000001,87.83611166323007
88.0,87.86311740995643
90.00000000000001,87.68906985699084
91.00000000000001,87.34688229214187
92.0,86.90216888771225
92.0,86.40177436510325
92.0,85.88147131908354
93.0,90.43452347921239
93.0,90.78929202823342
93.0,91.06441390246317
93.0,91.08113185863175
94.0,91.13131293349173
94.0,91.03660844822194
94.0,91.07712101531862
94.0,90.98679944089841
94.0,90.86286487181579
94.0,90.79101677036033
94.0,90.53517206291795
94.0,90.33937959172069
93.0,90.12561471952964
93.0,89.89473467463665
93.0,89.64624072617512
93.0,89.25098611071905
93.0,89.02789402238092
93.0,88.77069443210041
93.0,88.52611925103562
93.0,88.13380089059486
93.0,87.7426594495346
94.0,87.25375165969297
94.0,86.74695397808591
94.0,86.13613213272986
94.0,90.74251915097288
94.0,91.03135771718144
94.0,91.06269529400574
94.0,91.02482838634448
94.0,91.0181562620276
93.0,90.95832981000865
92.0,90.76200489454725
92.0,90.34273178125801
91.00000000000001,90.26235432503914
91.00000000000001,89.78766517998257
89.0,89.28986572183913
88.0,88.8696883460425
88.0,88.62575992126489
86.00000000000001,88.08458384960463
88.0,87.81320729844059
86.00000000000001,87.24216736420134
88.0,87.02621414930607
89.0,86.86604219469672
91.00000000000001,86.66090548467785
88.0,86.07524472833634
88.0,85.6967003978319
90.00000000000001,85.4187006741243
90.00000000000001,84.91643858231669
90.00000000000001,84.27317515994858
89.0,86.61603710492624
88.0,87.10256549959897
89.0,87.5160807460831
91.00000000000001,87.86193611087741
88.0,87.7805869092098
82.0,87.27423259482089
84.0,87.60179727836211
84.0,87.63830472735106
83.0,87.64039233790925
86.00000000000001,87.72713832035812
85.0,88.31960105455178
80.00000000000001,87.58485168677072
82.0,86.59167222492303
84.0,86.48143363429399
79.00000000000001,85.78569948952116
80.00000000000001,86.17945060756351
82.0,86.28655957572357
92.0,87.68875885292279
91.00000000000001,88.14445619801839
92.0,87.49393645430348
93.0,86.85772373361601
93.0,86.52773716191803
94.0,85.95508072756526
94.0,85.20996345248011
94.0,88.6199674306279
94.0,89.50073037769162
93.0,90.62178361596776
93.0,91.47494990926735
93.0,92.46981636901599
94.0,92.7322321340004
94.0,92.20758769735203
95.0,91.5050344167889
95.0,91.3585124761983
94.0,91.37497299620516
95.0,91.09224700614583
95.0,90.23299608597827
94.0,88.94376542526079
92.0,87.47825639133805
81.00000000000001,86.39052192050232
77.0,85.1184027526604
81.00000000000001,85.37147999400386
85.0,87.09846294536315
88.0,87.87977364632066
90.00000000000001,87.97499359069437
91.00000000000001,87.71275854215259
92.0,87.32408669737755
92.0,86.76672046255294
92.0,86.15781879156496
92.0,91.50219624459363
92.0,92.20770282601482
92.0,92.59869855123209
93.0,92.65359984610559
93.0,92.8058060718512
93.0,92.95912825183161
94.0,92.75436652083138
94.0,92.39802671095619
94.0,92.15962993921107
94.0,91.97174778927362
94.0,91.51449449402439
94.0,91.11337136553445
93.0,90.3988217743748
91.00000000000001,89.6048825792144
88.0,89.08911744249366
86.00000000000001,88.81307018650654
88.0,88.6223035762992
90.00000000000001,88.42979424232394
91.00000000000001,88.06648726971646
92.0,87.550830884424
92.0,87.07942751415565
93.0,86.45640714484075
93.0,85.77386121258246
93.0,85.11094435973202
93.0,88.54625860254971
94.0,89.05689981410839
94.0,89.3110671948934
94.0,89.75407482556467
94.0,90.43284621309557
94.0,90.63369380973111
94.0,90.70051129985337
94.0,90.6440833155725
94.0,90.61043747529398
94.0,90.46528229853558
94.0,90.3465878901958
94.0,90.06227834492847
94.0,89.54914731004938
92.0,88.99613293305357
86.00000000000001,87.52827075057131
75.0,86.59012369156478
71.99999999999999,86.05818270736286
79.00000000000001,87.20255519773112
84.0,87.88542823209761
88.0,87.79999681186159
89.0,87.33145382335525
90.00000000000001,86.8576543592814
90.00000000000001,86.15331507502115
91.00000000000001,85.34854645214858
91.00000000000001,90.73388569368768
92.0,91.33024519398035
92.0,91.76130183918724
92.0,92.03399551190184
92.0,92.2674137531459
92.0,92.31815386339635
92.0,92.28918997100467
93.0,92.12460674240444
94.0,91.98998607501659
94.0,91.7371358033527
94.0,90.94285746526235
83.0,89.46852298012917
69.99999999999999,87.36668084238867
60.99999999999999,86.17273496222582
55.00000000000001,85.18837150519016
51.0,84.35755029556599
52.0,84.66023057779176
58.99999999999999,85.91754347770383
68.0,86.95132339611135
70.99999999999999,86.62248242947962
78.00000000000001,86.45422098935872
80.00000000000001,86.11673009881923
82.0,85.60095428417746
84.0,84.68060246610253
87.0,90.2738447453854
89.0,90.70086804877296
88.0,91.12918927204757
88.0,91.36573664302166
88.0,91.50991832925904
89.0,91.57264945356097
89.0,91.56877837465434
90.00000000000001,91.49455144360341
90.00000000000001,91.34623548858137
90.00000000000001,91.15042047399592
88.0,90.94091563790158
66.0,89.48017860910028
53.00000000000001,88.33189731063996
47.99999999999999,87.41465017022513
45.00000000000001,86.04140603927236
45.00000000000001,85.81089140492972
50.0,86.17743680364669
62.0,87.36811615327612
75.0,87.63527480556039
81.00000000000001,87.06310615201126
85.0,86.32906234273457
86.00000000000001,85.4968056929371
87.0,84.5606532130783
88.0,83.44688653531655
