9,0.3,1100,0.002608915,7.213845332,8.792364661,0.088393401,95.89041096
8,0.2,1500,0.004424465,7.175141314,9.441319491,0.088452228,95.89041096
10,0.3,1300,0.002397211,7.343824857,8.812488706,0.088941305,96.23287671
7,0.4,1600,0.002922063,7.203465111,10.04312168,0.089402644,95.89041096
8,0.3,1900,0.00438584,7.381446694,9.827747758,0.089555904,95.89041096
6,0.2,2000,0.005143338,7.098321865,9.414688868,0.089568062,95.54794521
7,0.6,800,0.002417589,7.165018176,9.386675406,0.089984065,95.20547945
3,0.6,100,0.005679065,7.137221372,9.834423909,0.090308822,95.20547945
4,0.6,100,0.003096341,7.45979325,9.46953835,0.091204306,95.89041096
5,0.4,1100,0.004655688,6.83682113,10.78441558,0.091214363,93.83561644
8,0.4,400,0.002742373,7.094227156,10.48018504,0.091307395,94.52054795
10,0.6,1200,0.001716613,7.14619994,10.30734202,0.091536514,94.52054795
8,0.6,1000,0.001529735,7.368882785,9.34943195,0.09155917,95.54794521
3,0.6,500,0.004444984,7.554245486,9.444578726,0.091717823,95.89041096
7,0.4,1800,0.004372528,6.830837281,11.08243838,0.091822297,93.83561644
7,0.3,1300,0.004174575,7.488680294,9.731488492,0.091884483,95.89041096
10,0.4,1300,0.001399234,7.444788683,9.367511387,0.092271361,95.54794521
8,0.3,2000,0.003601991,7.345397729,9.720971046,0.092284445,95.54794521
3,0.3,300,0.006741801,6.828302952,11.32161051,0.092515441,93.49315068
10,0.6,1400,0.001693734,7.841647117,9.130211271,0.092854694,97.26027397
4,0.5,100,0.004721565,7.715797594,9.705556665,0.093122958,95.89041096
10,0.4,1100,0.001496673,7.85572975,9.358699487,0.093248526,96.57534247
9,0.6,400,0.001563506,7.553540371,9.591849773,0.093446065,95.54794521
4,0.6,200,0.004501977,7.761369907,9.281166914,0.093534136,96.23287671
10,0.3,100,0.002925191,7.732229966,9.203310268,0.093575557,95.89041096
10,0.6,900,0.001229512,7.709470812,9.344136337,0.093803729,95.89041096
10,0.1,200,0.004603847,7.686704379,9.670039454,0.093938582,95.89041096
6,0.6,100,0.002881344,7.782154437,9.706935725,0.094041514,95.89041096
10,0.4,500,0.001872187,7.790090723,9.268192949,0.094057238,95.89041096
3,0.6,700,0.004588093,7.826191397,9.814920118,0.094263312,96.57534247
2,0.5,1700,0.007273559,7.527900762,9.764014167,0.094356434,95.20547945
6,0.3,800,0.004633235,7.724960351,10.480426,0.094451773,95.54794521
7,0.6,1100,0.001875521,7.73518161,9.86478944,0.094851138,95.89041096
7,0.2,1300,0.005294638,7.748077377,9.499573976,0.094930418,95.89041096
10,0.6,800,0.001572877,7.949267409,9.457855056,0.095355157,96.23287671
8,0.5,1400,0.002092591,7.996487851,9.202076934,0.095411979,96.57534247
4,0.6,1400,0.00384868,7.890355603,10.24208034,0.095615319,95.89041096
6,0.6,600,0.002437577,7.083175056,11.69786067,0.095677594,92.80821918
7,0.4,700,0.002507379,7.837986154,9.60007932,0.095997039,95.89041096
5,0.6,1000,0.003860093,8.014899442,9.764679233,0.097117196,95.89041096
10,0.2,400,0.003643695,7.815220852,10.19873619,0.097132298,95.54794521
6,0.6,1100,0.002355662,8.072191981,9.483234522,0.097248633,95.89041096
6,0.4,1200,0.004056596,7.899696587,10.29326586,0.097464682,95.54794521
8,0.3,1600,0.004653533,8.078034457,10.74897998,0.098586655,94.52054795
8,0.2,1000,0.004681608,8.33598032,10.08102329,0.098971821,97.26027397
9,0.3,200,0.002235395,8.084552745,9.916479226,0.098980566,95.54794521
7,0.5,1900,0.00238546,8.078808648,9.903694769,0.099181881,95.54794521
8,0.1,400,0.00473328,8.075540781,9.987737402,0.099266898,95.54794521
4,0.6,600,0.004507733,8.164347836,10.1910521,0.099461226,95.89041096
4,0.6,800,0.00359071,8.231329479,9.786105771,0.099566027,95.89041096
9,0.4,1400,0.001708895,8.233585015,10.40513922,0.099879249,95.54794521
9,0.3,1000,0.002275243,8.452854474,9.845530946,0.099896755,96.57534247
5,0.4,1200,0.003540753,8.240771667,9.926816542,0.099958907,95.89041096
5,0.5,800,0.002837125,8.344754135,10.0171219,0.100284415,95.89041096
7,0.6,1800,0.002796049,8.417536316,9.851284273,0.100861542,95.89041096
6,0.6,1800,0.003287266,8.465137208,10.08039793,0.101249589,95.89041096
3,0.5,1800,0.004876665,8.502536063,10.33277253,0.101269196,96.57534247
8,0.4,1200,0.001988532,8.561739298,9.716458214,0.101707837,96.57534247
7,0.6,1300,0.002467013,8.565301662,9.909556049,0.102184762,96.23287671
9,0.2,900,0.002937961,8.293780515,10.29908563,0.102219512,94.8630137
10,0.4,1000,0.001839676,8.341810681,10.54091609,0.102296923,95.54794521
3,0.6,1200,0.003869223,8.499815083,9.947646897,0.102317063,95.89041096
8,0.2,200,0.003021756,8.418692801,10.04573208,0.102321623,95.54794521
7,0.3,700,0.004270555,8.638652958,11.04739972,0.102720066,94.52054795
5,0.4,800,0.004866195,8.667897913,10.39613521,0.102793957,96.57534247
5,0.5,900,0.004235895,8.638115203,10.43528148,0.102815999,96.57534247
3,0.6,1500,0.003980146,8.500333339,10.08328337,0.102867123,95.89041096
5,0.6,1600,0.003658452,8.631682094,10.229313,0.102890951,96.23287671
5,0.6,700,0.003531077,8.527806762,10.06526454,0.102905434,95.89041096
4,0.5,400,0.003643801,8.610987893,9.984497321,0.103404934,95.89041096
8,0.4,100,0.003089155,8.603483897,10.49111823,0.103642312,95.89041096
9,0.3,1700,0.001835908,8.703082093,9.97161084,0.104044595,96.23287671
4,0.5,1600,0.003386978,8.730951999,10.08917061,0.10412201,95.89041096
4,0.6,300,0.003195319,8.812582771,10.32141957,0.105102933,96.23287671
5,0.2,1500,0.004663637,8.806923146,10.18985107,0.105132977,96.23287671
7,0.5,200,0.003101763,8.844454383,10.23489041,0.10513955,96.23287671
3,0.2,700,0.006415297,8.774524814,10.88385306,0.105171166,95.89041096
5,0.6,1100,0.004409934,8.918502779,10.45020138,0.105406746,96.57534247
2,0.5,1900,0.007059284,8.749762131,10.64242593,0.105774419,95.89041096
6,0.5,1400,0.003519831,8.920673248,10.34166295,0.105975886,96.23287671
5,0.5,700,0.002921784,8.748466692,10.48080231,0.106242552,95.54794521
8,0.6,200,0.002374391,9.01808573,10.10501181,0.106516653,96.57534247
3,0.5,1200,0.004991226,9.014325419,10.68149441,0.106518222,96.57534247
8,0.4,700,0.003296609,8.939107186,10.61567602,0.106775211,95.89041096
7,0.5,1600,0.002932109,9.027921907,10.24988731,0.106830509,96.23287671
6,0.5,1900,0.003266069,8.890060718,10.48078204,0.106904525,95.89041096
4,0.5,300,0.003479645,8.953710916,10.22733738,0.106979379,95.89041096
3,0.6,800,0.004494317,9.070462547,10.63255358,0.107002679,96.57534247
10,0.5,800,0.001227013,9.13882029,10.53383817,0.10762798,96.57534247
9,0.2,700,0.003227947,9.106068749,10.4987803,0.10804586,95.89041096
4,0.6,700,0.004511909,9.150735257,10.63995522,0.10825071,96.57534247
2,0.5,100,0.006655848,8.97455702,10.54804771,0.10829624,95.89041096
7,0.6,1900,0.002130123,9.079011491,10.47884649,0.108307936,96.23287671
7,0.6,1400,0.001857431,9.126990655,10.48547338,0.108323994,96.23287671
7,0.4,200,0.002270715,9.056948114,10.41603081,0.108483508,95.89041096
7,0.4,800,0.003738671,9.136789494,10.56462353,0.108687596,95.89041096
5,0.5,500,0.004053702,9.252554722,10.86263632,0.109088061,96.57534247
3,0.4,1900,0.005012509,9.157197682,10.54661054,0.109509397,95.89041096
7,0.1,800,0.006283881,9.272166438,11.14320817,0.109601275,96.57534247
5,0.5,1200,0.003902132,9.260618752,10.60658992,0.109631968,96.23287671
4,0.3,1300,0.006058538,9.241564275,10.84250796,0.110018574,95.89041096
5,0.5,1500,0.002883477,9.252811743,10.53567339,0.110355758,96.23287671
8,0.2,1900,0.003983252,9.381175365,10.52387358,0.110467009,96.57534247
5,0.3,800,0.005293162,9.224121622,11.3506884,0.110500005,95.20547945
4,0.3,1800,0.004455389,9.241440626,10.75493226,0.11053193,95.89041096
10,0.4,600,0.00193318,9.278794304,10.68555022,0.110597506,96.23287671
7,0.5,300,0.003066403,9.382219827,10.71265138,0.110658669,96.57534247
6,0.5,1100,0.003554747,9.111905803,11.51407177,0.110770724,94.52054795
5,0.3,2000,0.004949585,9.378649955,11.72632301,0.111003423,94.52054795
5,0.5,1900,0.00409653,9.419451641,10.94974283,0.111116192,96.57534247
8,0.5,1300,0.001650148,9.525233332,10.95852629,0.111326798,97.26027397
9,0.2,100,0.002717663,9.471752991,11.07577699,0.111504531,96.23287671
4,0.6,900,0.00363002,9.40259758,10.70933882,0.11162333,96.23287671
6,0.5,1200,0.004798486,8.615799585,12.42333045,0.111731828,92.80821918
4,0.4,1900,0.004131776,9.356698577,10.71344478,0.111854864,95.89041096
4,0.4,300,0.005303284,9.366341333,10.8921646,0.111914702,95.89041096
5,0.6,1900,0.003517834,9.502993728,10.71172301,0.111936032,96.23287671
4,0.3,300,0.006126079,9.48743281,10.89391018,0.11199543,96.57534247
9,0.6,1000,0.001777454,9.509645432,12.62095364,0.112299318,88.01369863
4,0.2,1700,0.006273853,9.422053747,11.00876916,0.112336616,95.89041096
5,0.4,1800,0.005535279,9.547657521,12.61327735,0.112444669,88.35616438
8,0.5,200,0.00246304,9.365730745,11.29868114,0.112479624,95.89041096
3,0.6,1400,0.004883807,9.583451178,11.01822455,0.112505692,96.57534247
6,0.5,400,0.003574338,9.554096777,10.91107099,0.112860757,96.23287671
3,0.4,400,0.005315962,9.621085953,11.15811091,0.112953676,96.57534247
5,0.5,100,0.004071712,9.616494871,11.17841469,0.112974053,96.57534247
5,0.6,2000,0.003349152,9.581240262,10.75510242,0.113062658,96.23287671
8,0.5,2000,0.001907616,9.573229515,10.89281057,0.113149862,96.23287671
5,0.2,100,0.006722673,9.574097752,11.4613479,0.113223984,95.89041096
7,0.3,1900,0.003038502,9.605274765,10.80044055,0.113288508,96.23287671
3,0.5,200,0.004142913,9.594896866,10.91148761,0.113487197,96.23287671
6,0.3,1500,0.005119337,9.611996144,11.59069707,0.113495457,94.17808219
4,0.5,1400,0.004678632,9.665830806,11.13510371,0.113564497,96.57534247
8,0.5,1200,0.001492461,9.631272401,10.9684252,0.113598685,96.57534247
8,0.5,100,0.002705002,9.619043059,10.84249109,0.113620107,95.89041096
5,0.6,600,0.003822497,9.689159878,11.05104404,0.113819001,96.57534247
4,0.2,1000,0.005630009,9.622211572,11.67368071,0.113870047,95.20547945
10,0.2,600,0.003071057,9.734568127,10.90493429,0.113900956,96.91780822
3,0.5,100,0.00408822,9.627538727,10.90983733,0.113940011,96.23287671
3,0.6,200,0.00418398,9.670280438,11.03552811,0.113953477,96.57534247
6,0.3,1800,0.003826353,9.604591531,11.19810554,0.114251405,95.54794521
4,0.4,2000,0.004390617,9.640901482,10.88093701,0.114463293,95.89041096
8,0.5,1600,0.002338554,9.784679534,10.86975949,0.114507324,96.57534247
3,0.6,600,0.004840861,9.780919163,11.21590377,0.114630666,96.57534247
5,0.6,1700,0.003560059,9.772004393,11.09634836,0.114749197,96.57534247
10,0.4,1200,0.001221813,9.71482021,11.04920586,0.114753647,96.23287671
10,0.2,100,0.002450463,9.584209529,11.07008713,0.115045927,95.54794521
5,0.5,1000,0.003706513,9.820949646,11.02730619,0.115300592,96.57534247
3,0.5,1300,0.005693507,9.785278193,11.22045631,0.115310913,96.57534247
8,0.5,1000,0.002659219,9.873638462,11.01972794,0.115348709,96.57534247
5,0.6,1500,0.003716983,9.798493383,11.00675678,0.115456955,96.23287671
6,0.4,1400,0.003829812,9.846804944,11.11405825,0.115715475,96.57534247
3,0.3,1900,0.005923325,9.862049413,11.37929395,0.115762015,96.57534247
3,0.4,700,0.004848471,9.787183836,10.93820504,0.115836512,96.23287671
9,0.3,1900,0.003589335,9.903671423,11.17164456,0.116056849,96.91780822
4,0.3,200,0.005855277,9.877770506,11.51636251,0.116079009,96.23287671
7,0.2,1700,0.004206371,9.864706586,11.4664286,0.116143545,95.89041096
9,0.2,800,0.002687524,9.944201956,11.57336275,0.116169014,96.91780822
3,0.4,300,0.005022989,9.830581358,11.08811672,0.116703189,95.89041096
6,0.6,1600,0.003237086,9.968158325,11.24222408,0.116919199,96.57534247
8,0.5,1800,0.002316752,10.004694,10.95637849,0.117009375,96.57534247
4,0.6,400,0.004179565,9.945128961,11.17418904,0.117180291,96.23287671
9,0.5,400,0.0020923,10.07196848,10.90847571,0.117236553,96.91780822
6,0.5,700,0.003504867,10.03660731,11.23633704,0.117318068,97.26027397
4,0.4,400,0.004066662,9.921926356,11.09763647,0.117385588,96.23287671
7,0.5,700,0.00235733,10.0858175,11.37153759,0.117439691,97.60273973
10,0.3,1000,0.002677609,10.16375847,11.38113844,0.117455513,97.60273973
3,0.5,600,0.004451519,10.01041038,11.33736239,0.117493461,96.57534247
4,0.5,800,0.004743203,10.0681951,11.48048053,0.117703887,96.91780822
4,0.6,500,0.005043216,10.02199505,11.52691201,0.117819122,96.23287671
3,0.6,1700,0.005503653,10.02456132,12.06623283,0.11794667,93.49315068
6,0.4,1100,0.002761639,10.16925413,12.08037986,0.117979926,95.20547945
8,0.5,400,0.002037158,10.09041069,11.55033563,0.118164655,96.91780822
4,0.5,700,0.004186316,10.04126971,11.31656804,0.118168727,96.23287671
4,0.4,700,0.005061199,10.08715263,11.41175662,0.118206306,96.57534247
6,0.4,1700,0.003976324,9.913668403,12.11314994,0.118248539,93.15068493
3,0.5,1700,0.00529231,10.12685827,11.47219182,0.11824983,96.91780822
3,0.5,1900,0.005193766,10.13840272,11.50814443,0.118266286,97.26027397
8,0.6,100,0.002605511,10.07409081,11.32838837,0.11828443,96.23287671
3,0.5,900,0.005319005,10.13839686,11.47387995,0.118392069,96.91780822
4,0.2,700,0.005893371,10.06311072,12.16394848,0.118431228,93.83561644
8,0.6,400,0.001683715,10.2099383,11.32279588,0.118513272,97.26027397
8,0.6,900,0.001919271,10.05290857,11.81493992,0.119028981,93.49315068
9,0.5,700,0.002160467,10.30926525,11.27870526,0.119134685,97.60273973
6,0.6,800,0.003866377,8.994127801,13.85737296,0.119135853,90.75342466
7,0.6,2000,0.00201704,10.28892838,11.42563879,0.119145488,97.26027397
3,0.4,1400,0.005205134,10.168431,11.56501583,0.119437217,96.57534247
10,0.4,1500,0.00228267,10.30090121,11.22101775,0.119583277,97.26027397
8,0.6,1800,0.001507616,10.02011668,11.90260181,0.11977092,94.52054795
3,0.6,900,0.005199488,10.26827328,11.62872122,0.120012682,96.57534247
9,0.2,1200,0.004579328,10.24318133,11.4485365,0.120059932,96.23287671
5,0.4,700,0.002521674,10.21060844,11.42775175,0.120283205,96.23287671
3,0.6,1800,0.00491507,10.26279457,11.47443945,0.120337296,96.23287671
6,0.6,400,0.003324357,10.25230447,11.50014893,0.120435272,96.23287671
6,0.4,1900,0.00402519,10.30916847,11.50743765,0.120436695,96.91780822
9,0.6,100,0.001951933,10.47213996,11.4633115,0.120447501,97.60273973
8,0.2,700,0.004442818,10.24546037,11.39564885,0.120472475,96.23287671
5,0.1,1300,0.007468104,10.29527548,12.65877273,0.120489535,90.75342466
4,0.5,1200,0.004992617,10.37531776,11.89118768,0.12061569,96.57534247
3,0.4,2000,0.005210792,10.25347148,11.37182178,0.120789936,96.23287671
3,0.4,500,0.005987221,10.34822472,11.61524133,0.120883961,96.57534247
5,0.4,200,0.004448194,10.34156508,11.47115801,0.12103962,96.57534247
8,0.3,1300,0.002301302,10.33657202,11.459838,0.12110077,96.57534247
4,0.3,800,0.004883861,10.23969423,11.46387238,0.121136734,95.89041096
9,0.5,1000,0.002026365,10.4097255,11.63813101,0.121381057,96.57534247
3,0.5,700,0.005223202,10.43711541,11.77765964,0.121414768,97.26027397
6,0.3,1900,0.003467322,10.35184214,11.51146425,0.121471575,96.23287671
10,0.5,400,0.001644632,10.55051287,12.16352165,0.121574223,96.91780822
3,0.4,1600,0.004822312,10.39324757,11.47462264,0.121803712,96.57534247
6,0.4,100,0.002678268,10.45370289,11.42816584,0.121829886,97.26027397
10,0.6,1700,0.001202294,10.4842037,12.01421189,0.121879742,96.57534247
4,0.4,800,0.004137839,10.41703181,11.42035523,0.122171023,96.23287671
7,0.2,100,0.004134894,10.43017339,11.57813738,0.122239221,96.23287671
9,0.2,600,0.003807922,10.44899936,11.72127025,0.122301782,96.23287671
2,0.6,300,0.005589924,10.47670959,11.64959179,0.122504624,96.57534247
2,0.6,600,0.005589924,10.47670959,11.64959179,0.122504624,96.57534247
2,0.6,700,0.005589924,10.47670959,11.64959179,0.122504624,96.57534247
2,0.6,1200,0.005589924,10.47670959,11.64959179,0.122504624,96.57534247
2,0.6,1900,0.005589924,10.47670959,11.64959179,0.122504624,96.57534247
10,0.4,2000,0.001554034,10.56290114,11.74124793,0.122599979,97.26027397
5,0.5,1100,0.002879373,10.50829562,11.72955073,0.122808155,96.23287671
5,0.5,200,0.003834408,10.42546203,11.76780481,0.122817304,96.23287671
6,0.6,1200,0.00255348,10.50622294,11.56568206,0.122819296,96.57534247
5,0.4,600,0.004247671,10.5508527,11.75691395,0.122860174,96.91780822
3,0.3,800,0.006474084,10.54882867,11.70867448,0.123128114,96.57534247
7,0.6,1000,0.002918181,10.57287875,11.71347317,0.123309356,96.57534247
2,0.5,1500,0.007244271,10.45068267,11.7115168,0.123425747,96.23287671
9,0.5,1700,0.00238666,10.54388987,12.468485,0.123455932,94.17808219
3,0.5,1400,0.005736596,10.59419796,11.90153254,0.123469338,96.57534247
3,0.5,1100,0.005205447,10.5541847,11.69426264,0.123493769,96.57534247
10,0.5,300,0.001725718,10.65072306,11.69910683,0.123526924,96.91780822
4,0.5,900,0.00366627,10.47743413,11.65545308,0.123614126,95.89041096
10,0.4,700,0.001473005,10.74508648,12.26896407,0.123814964,96.91780822
10,0.2,1000,0.001921219,10.63539243,11.72151522,0.123934275,96.57534247
5,0.6,900,0.003590824,10.63608633,11.80950946,0.124130429,96.57534247
8,0.4,1100,0.002641188,10.724921,11.94155746,0.124496522,97.26027397
7,0.6,1200,0.002809825,10.66147368,12.04101686,0.124544405,96.57534247
5,0.6,300,0.003751712,10.75652648,11.90644895,0.124587148,97.26027397
7,0.6,600,0.002262794,10.76372657,11.71162124,0.124588393,97.26027397
9,0.2,1600,0.002958387,10.93009908,12.20309265,0.124944314,97.60273973
8,0.4,2000,0.001942328,10.73278095,11.90555386,0.125080423,96.91780822
3,0.5,500,0.005617671,10.75142125,12.09321225,0.125147083,96.57534247
4,0.5,1700,0.004654652,10.71585792,11.82487184,0.12522859,96.57534247
4,0.3,900,0.005410019,10.78791233,12.04858045,0.125392332,97.26027397
8,0.3,400,0.002832949,10.84062609,11.88918844,0.125673758,97.26027397
7,0.5,1800,0.002598854,10.82108671,11.76554014,0.125681455,96.91780822
6,0.6,1000,0.00231393,10.64361667,12.4334911,0.125799063,92.80821918
8,0.3,200,0.003183651,10.94108854,12.53468298,0.125869673,96.23287671
5,0.3,500,0.005195546,10.83835504,12.16290163,0.125888454,96.57534247
9,0.5,1600,0.002177416,10.91913213,11.8575124,0.125971855,97.26027397
9,0.6,2000,0.001737863,10.88577185,12.10615057,0.12622782,95.89041096
8,0.5,900,0.002594429,10.85588657,11.97435784,0.12624062,96.57534247
5,0.3,1800,0.00523442,10.82570109,11.89731777,0.126256323,96.57534247
3,0.4,1200,0.00475258,10.83409502,11.98495988,0.126297783,96.57534247
5,0.5,1700,0.003386419,10.86936354,11.83312255,0.126586798,96.91780822
5,0.3,1500,0.005117526,10.91779753,12.23825957,0.126688354,96.57534247
5,0.4,400,0.004040149,10.88527565,11.90826727,0.126866483,96.57534247
3,0.1,2000,0.008416041,10.85467298,12.36031305,0.126900497,95.20547945
10,0.6,500,0.001712855,11.00773248,12.04491936,0.127018038,97.60273973
10,0.2,700,0.003377699,10.83371333,12.13877988,0.127133428,96.57534247
5,0.5,300,0.003767985,10.94345671,12.20174383,0.127143629,96.91780822
6,0.3,1700,0.004263099,10.93966536,12.05778222,0.127232845,96.91780822
7,0.3,300,0.003931593,10.9495213,12.20676667,0.127234771,96.57534247
3,0.3,600,0.006320505,10.92017931,13.08396273,0.127264972,89.38356164
4,0.5,1100,0.004979323,11.00848723,12.27437953,0.127340079,96.91780822
9,0.3,2000,0.002648349,11.00632624,12.40913917,0.127342224,97.60273973
9,0.3,600,0.002845073,10.81589076,12.68608868,0.127692629,91.78082192
10,0.4,100,0.00130282,11.10901629,12.36023116,0.127765442,97.60273973
2,0.5,700,0.005940774,10.99288351,12.08757386,0.127969012,96.57534247
2,0.5,1000,0.005940774,10.99288351,12.08757386,0.127969012,96.57534247
2,0.5,1400,0.005940774,10.99288351,12.08757386,0.127969012,96.57534247
9,0.6,300,0.001687951,11.08566856,12.54967886,0.128065402,95.20547945
3,0.3,1000,0.005623356,10.94218428,11.97959876,0.128213042,96.23287671
3,0.5,300,0.005314813,10.938784,12.30176262,0.128323954,96.23287671
5,0.4,900,0.004494973,11.07329402,12.31761553,0.128362462,96.57534247
9,0.5,2000,0.002328956,11.11930518,12.76266983,0.128426718,93.83561644
4,0.5,1300,0.004391019,11.06197491,12.19206251,0.128510773,96.91780822
7,0.5,1400,0.003399546,11.01173535,12.12454224,0.128553296,96.23287671
3,0.6,400,0.004686535,11.0885839,12.31274655,0.128697399,96.91780822
4,0.6,1600,0.003958736,11.11686597,12.41560575,0.128783506,95.89041096
9,0.3,1800,0.002660825,11.15925842,12.38412463,0.12881105,97.26027397
8,0.2,100,0.003393737,10.93791093,12.37990436,0.12893326,95.89041096
5,0.2,1400,0.005614314,11.11577243,12.92363449,0.129013423,92.46575342
4,0.6,1300,0.003785946,11.18807019,12.0536321,0.129096599,96.57534247
7,0.2,1500,0.00415268,11.10017436,12.48645492,0.129123301,95.20547945
7,0.1,2000,0.00680282,11.09860089,12.71811047,0.129146831,93.15068493
5,0.5,1800,0.004265672,11.07725073,12.22077114,0.12920922,96.23287671
5,0.3,200,0.005072884,11.12741976,12.15358176,0.129438722,96.57534247
2,0.4,100,0.00662379,11.09218996,12.21334503,0.129543705,96.57534247
3,0.3,1800,0.006321008,11.1506486,13.18407271,0.129589259,90.06849315
9,0.2,400,0.002780117,11.0385148,12.40950253,0.129602795,96.57534247
3,0.4,1800,0.005685606,11.21238027,12.48043734,0.129627329,96.91780822
5,0.5,2000,0.004395299,11.19183228,13.94747077,0.129659864,85.61643836
8,0.6,1500,0.00177241,11.35257155,12.37838023,0.129716767,98.28767123
5,0.3,900,0.00523433,11.20510161,12.30696404,0.129725563,97.26027397
2,0.6,1100,0.005980521,11.15141238,12.83201185,0.129773491,93.49315068
6,0.3,1300,0.004885643,11.17253016,12.31919395,0.129875552,96.57534247
10,0.1,1100,0.003119834,11.25371374,12.35991938,0.129966261,97.26027397
10,0.3,1200,0.001307112,11.21153014,12.45772037,0.130228752,96.91780822
4,0.3,1500,0.004757455,11.19974976,12.0996309,0.130532266,96.23287671
4,0.4,1000,0.005585999,11.29352715,12.54476114,0.130538001,96.91780822
7,0.4,1200,0.003409176,11.26976501,12.3077169,0.130554221,96.91780822
6,0.3,600,0.004236815,11.37639804,13.67564187,0.130707996,91.09589041
4,0.4,200,0.005864679,11.26468747,12.4803061,0.130780153,96.91780822
6,0.2,400,0.005225476,11.23348445,12.36220324,0.130814489,96.57534247
6,0.5,900,0.003270379,11.31137156,12.36043916,0.131245299,96.57534247
4,0.2,1200,0.006198717,11.32208984,13.30828401,0.131397806,89.04109589
6,0.4,1500,0.003610208,11.31287532,12.20934619,0.131426962,96.91780822
5,0.6,1200,0.004268008,11.35363883,12.59928107,0.131427216,96.91780822
4,0.5,1000,0.004167578,11.37822859,12.88065636,0.131435272,92.80821918
5,0.3,1100,0.00530222,11.32745119,12.36948626,0.131557506,96.57534247
8,0.3,800,0.003289162,11.40597332,12.3223837,0.131594265,97.26027397
3,0.2,900,0.006669035,11.38941748,12.87669564,0.13186556,95.20547945
4,0.1,300,0.00756097,11.36718144,12.41021579,0.131918304,97.26027397
7,0.5,1300,0.003460921,11.56881959,12.90176819,0.131920055,97.26027397
